path,filename,size_bytes,mtime_iso,sha1
.fabric/processedMods/net_kyori_adventure-text-serialiansi-4.17.0-996f6a1c9e006a99.jar,net_kyori_adventure-text-serialiansi-4.17.0-996f6a1c9e006a99.jar,11614,2026-03-06T17:08:49.540763,a9a5d1e2be60d28451f0cecc878af4b734d69ae3
.fabric/processedMods/net_kyori_adventure-text-serialigson-4.17.0-4ba253172218bafd.jar,net_kyori_adventure-text-serialigson-4.17.0-4ba253172218bafd.jar,55801,2026-03-06T17:08:49.540763,48a16b7684f7adbe95963e8496e4d66052e5de6e
.fabric/processedMods/net_kyori_adventure-text-serialijson-4.17.0-db816dbec7c589e1.jar,net_kyori_adventure-text-serialijson-4.17.0-db816dbec7c589e1.jar,14484,2026-03-06T17:08:49.540763,5d450c00de151d34f17a3149e9cf24085a81275e
.fabric/processedMods/net_kyori_adventure-text-serialilain-4.17.0-c02ec5c9f1973278.jar,net_kyori_adventure-text-serialilain-4.17.0-c02ec5c9f1973278.jar,13493,2026-03-06T17:08:49.540763,b8f332c3d7870f778dfdea34934a0ea4fb6f820b
.fabric/processedMods/net_kyori_ansi-1.1.0-b21c9b8953a93459.jar,net_kyori_ansi-1.1.0-b21c9b8953a93459.jar,24316,2026-03-06T17:08:49.540763,f08c29caa075a184f3e6b0bacd0544adc7f7bb48
.fabric/processedMods/net_kyori_examination-api-1.3.0-c0387b10c23298ea.jar,net_kyori_examination-api-1.3.0-c0387b10c23298ea.jar,24166,2026-03-06T17:08:49.540763,7c64e108f12ca98a1a5bc0b714adb1e1115a78b9
.fabric/processedMods/net_kyori_examination-string-1.3.0-1c9f30ec9b2d1134.jar,net_kyori_examination-string-1.3.0-1c9f30ec9b2d1134.jar,13601,2026-03-06T17:08:49.540763,5e59d9175a4d5a7f8c117aea6a2f6d2546db6ef1
.fabric/processedMods/net_kyori_option-1.0.0-d18bbf63ff931f00.jar,net_kyori_option-1.0.0-d18bbf63ff931f00.jar,14002,2026-03-06T17:08:49.540763,606aa95202398e492694a186fa95edf1c2531c5c
.fabric/processedMods/net_peanuuutz_tomlkt_tomlkt-jvm-0.3.7-e0012c4c6b89a256.jar,net_peanuuutz_tomlkt_tomlkt-jvm-0.3.7-e0012c4c6b89a256.jar,259274,2026-03-06T17:08:49.544763,5038dfe1a70f82276512c4ec8fcbf4cbf56a9d1f
.fabric/processedMods/org_commonmark_commonmark-0.21.0-2cdad01d6831c39c.jar,org_commonmark_commonmark-0.21.0-2cdad01d6831c39c.jar,173561,2026-03-06T17:08:49.544763,71e1f7d16c8a7389ce3e2c57f4c44b5e4a72c044
.fabric/processedMods/org_javassist_javassist-3.29.2-GA-45181c45d12aa638.jar,org_javassist_javassist-3.29.2-GA-45181c45d12aa638.jar,794374,2026-03-06T17:08:49.548763,1570b0e9c0c2d05dc3debadfc760eeb27b07dd68
.fabric/processedMods/org_jetbrains_kotlin_kotlin-reflect-2.2.10-9401c09acab43caa.jar,org_jetbrains_kotlin_kotlin-reflect-2.2.10-9401c09acab43caa.jar,3334554,2026-03-06T17:08:49.580763,e13671d735abca84c57e2830e3cebe89a4ae217f
.fabric/processedMods/org_jetbrains_kotlin_kotlin-stdlib-2.2.10-2020a97885177cae.jar,org_jetbrains_kotlin_kotlin-stdlib-2.2.10-2020a97885177cae.jar,1767147,2026-03-06T17:08:49.596763,0b6f487c1060f1e2e69bd77a7c53ffbdcc094b5d
.fabric/processedMods/org_jetbrains_kotlin_kotlin-stdljdk7-2.2.10-70410eddd55fc48d.jar,org_jetbrains_kotlin_kotlin-stdljdk7-2.2.10-70410eddd55fc48d.jar,1275,2026-03-06T17:08:49.596763,b1df4153a64d00cf8f958c83685020a496ac7105
.fabric/processedMods/org_jetbrains_kotlin_kotlin-stdljdk8-2.2.10-f947bd38d09e14b1.jar,org_jetbrains_kotlin_kotlin-stdljdk8-2.2.10-f947bd38d09e14b1.jar,1281,2026-03-06T17:08:49.596763,32396e86c2c13f2508f2898aafb793a7eadfb329
